thumb,index,middle,ring,pinky,class
3213.68456,1794.85863,6307.29995,6089.54287,6449.67849,one
3451.19843,1637.75321,4170.63837,6238.6989,4426.45817,one
3658.69693,1568.12331,6249.57864,6201.44278,6057.38126,one
3027.63354,1426.45629,6482.73582,6640.51699,6286.08686,one
3858.21154,2233.56426,5970.22196,6034.28299,5767.46225,one
2017.58363,1877.98768,6097.24887,6458.9068,6313.75814,one
3458.57573,1309.75436,5218.64154,5817.2531,5528.78447,one
3654.37101,2685.27851,6231.15463,6136.19587,5740.24461,one
2890.82373,1660.04449,7250.19131,6562.71707,5892.12797,one
2642.42687,1237.12034,6205.15207,5732.97266,6183.49727,one
2985.19842,1829.37228,6469.04238,6325.19286,6281.53131,one
2490.06657,1142.6335,6703.92178,6156.35465,6278.58125,one
2699.41472,1541.13349,6959.92674,6487.31332,6143.28615,one
2831.64674,1871.43026,6445.98134,6460.91821,6213.426,one
1408.25933,1262.34668,5963.66957,5913.62387,6179.9099,one
1738.72543,962.35222,6321.08924,6272.14072,6698.53751,one
3069.26329,1535.00963,6464.68723,6338.40609,6018.20736,one
3212.79498,1344.78013,6839.03407,6468.7032,5806.42587,one
2939.50735,1255.50074,6656.56892,6204.30284,6020.81991,one
3229.12731,1418.71011,6547.71086,6517.20246,6177.02517,one
2538.72902,533.08139,6905.57713,6661.47324,5933.25426,one
3294.57455,1564.70481,6788.59327,6370.49806,5661.23782,one
3401.62471,1980.82675,5496.11655,5687.27026,4994.44316,one
2511.48362,1670.60361,7296.01411,6521.02013,5910.16769,one
3052.21475,1297.68077,6990.60913,6535.95493,5712.19494,one
2517.42296,2058.72754,5683.13178,5810.92221,6122.31379,one
3061.59589,1700.30651,6486.37646,6356.26076,5968.97405,one
3131.43006,1082.40358,6806.23159,6412.22267,5860.61147,one
2602.92886,1035.59557,7001.5744,6785.70721,5897.94556,one
3043.37515,1411.18024,6901.21968,6490.86396,5600.85111,one
3181.98027,1837.12031,6046.02001,6092.05974,6086.40734,one
3443.95905,1224.2982,6463.37446,6162.00188,5844.05003,one
2801.48184,996.46328,7255.84629,6772.45118,5871.11107,one
3155.93225,1343.32497,6456.82868,6305.39533,5778.06583,one
2661.51458,1345.35384,7060.76914,6594.16626,5729.03546,one
2822.28686,1381.31532,6184.23025,6181.47906,6069.50524,one
1928.74691,1242.80305,6408.53607,6419.17954,6298.70806,one
1917.80589,2358.2627,6257.59971,6127.51192,6119.35369,one
2993.92686,1226.61855,6113.65379,6093.22448,5757.20616,one
3030.29612,1102.57063,6957.8457,6574.27821,5776.70543,one
3089.34407,1405.50982,6963.38806,6490.08531,5628.58253,one
2843.28473,1098.87231,7284.05755,6412.66503,5892.14748,one
3341.25499,1836.77468,6865.67044,6287.70333,5842.00052,one
3216.68628,1518.41118,6512.09574,6106.36782,5791.33126,one
3011.22439,1105.14504,7057.64361,6692.59209,5829.22941,one
3295.95479,1594.06761,5915.37754,6123.51367,5837.9846,one
2578.25708,1365.59137,6613.17345,6132.95069,5665.2227,one
2688.53435,1980.26679,5261.53863,6023.61709,6180.06145,one
2975.31404,1421.99114,6844.92542,6728.1352,6070.57275,one
3557.06835,6599.39261,6370.4076,6111.22115,5782.6403,fist
3786.19429,6476.12169,6116.06606,5817.85408,5532.39676,fist
3711.09741,6140.83971,6103.47255,6044.5975,5772.14997,fist
3851.75408,6414.15839,5765.5793,5766.47472,5402.25733,fist
3937.77292,6175.16303,6101.48879,5780.39783,5410.42276,fist
4047.32288,6355.54748,6104.95524,6063.59583,5546.68243,fist
3803.88351,6273.29025,5546.71871,5733.73746,5808.60068,fist
3776.53942,6493.59782,5850.28681,5808.21624,5593.12001,fist
3752.96664,6371.54057,6432.55537,6288.33799,5857.49421,fist
4129.3791,6115.76019,5987.14584,5855.03589,5383.98094,fist
3842.65014,6566.67911,6042.37959,5884.66265,5345.88775,fist
3678.27452,6502.55924,6271.91898,6145.43618,5814.80234,fist
3972.24252,6094.85319,6358.99849,6277.90378,5649.88104,fist
3943.3799,6146.15354,6323.22925,6251.018,5622.22493,fist
3668.59311,6098.31497,6180.77869,5952.99085,5492.57162,fist
3395.72848,6069.24955,6275.76322,6073.31968,5793.63374,fist
3371.5771,6073.23512,6199.45071,6035.77605,5723.43151,fist
3655.39984,5894.44556,6421.52088,6289.34286,6024.39179,fist
3641.29921,6193.16987,6233.73883,6119.0312,5775.29276,fist
3499.86814,5841.18924,5526.13133,5541.04287,5367.41297,fist
4294.42961,6056.04434,6170.44907,6106.49355,5468.35361,fist
3784.06456,6029.04784,6064.48957,6274.431,5705.23102,fist
3932.53044,6227.31143,6567.12277,6414.6211,5814.81449,fist
3581.96978,6206.28239,6438.04987,6074.55696,5528.97279,fist
3599.40784,6171.05845,6495.40894,6311.08342,5724.05568,fist
3431.95502,6224.28799,6507.25735,6257.33876,5693.34282,fist
3861.5017,6325.17899,6117.56639,6084.59367,5637.21255,fist
3581.79066,6039.17126,6257.54443,6131.89806,5735.42725,fist
3930.7636,6282.83861,6094.70987,5820.94261,5423.06882,fist
3710.91062,6220.74075,6146.72411,6090.83511,5847.18625,fist
4164.46768,6015.82396,6243.73164,6206.42687,5609.304,fist
3958.03305,6158.68764,6511.59005,6454.0172,5741.06245,fist
3771.85653,6215.7875,6441.095,6341.56794,5680.16269,fist
3885.55047,5941.30709,6434.36423,6102.12059,5689.73652,fist
3832.84494,6230.39427,6378.50701,6245.2552,5597.83677,fist
3690.11851,6022.14158,6458.42098,6164.15178,5565.879,fist
3767.06256,5983.42356,6407.34191,6117.37372,5498.92969,fist
3820.12629,6131.46937,6307.85755,6207.71054,5571.78449,fist
3825.23815,6119.94115,6571.04492,6441.49979,5773.20538,fist
3402.26037,5967.03268,6369.54859,6143.88566,5813.94962,fist
3808.57069,5898.0606,6234.51137,6168.7293,5611.95854,fist
3483.26858,6035.49733,6434.89618,6265.75123,5873.78733,fist
3613.45391,6055.3808,6471.63502,6253.15259,5772.91023,fist
4076.3924,5926.44572,6001.41388,5862.64522,5428.51483,fist
4082.26661,6130.36367,6069.17984,5820.53128,5451.76551,fist
3711.34166,6039.37764,6310.3897,6202.74626,5639.40746,fist
3866.74835,6187.63577,6306.11015,6026.07599,5965.7872,fist
4117.03536,5943.23614,5939.50004,5808.55571,5346.59317,fist
3903.52069,5953.90434,6362.60665,6088.38543,5703.96234,fist
4012.74965,6402.60886,6063.2261,6002.91723,5383.21336,fist
3188.08555,7053.81515,6370.63296,6011.36806,5660.01883,fist
2761.66018,7259.89704,6593.98563,6381.99999,6256.96092,fist
3655.35048,6299.98078,5606.0515,5837.36622,5409.47152,fist
3116.13695,6486.29226,6278.80874,6299.77249,6207.43498,fist
3666.30787,5878.09537,5892.92734,6058.43533,5662.12506,fist
3526.53943,5773.41227,5543.41157,5864.94665,5518.79944,fist
4068.81056,6092.91517,6046.33377,6020.80117,5509.5365,fist
3714.08623,6739.22535,6409.64803,6180.70526,5633.80044,fist
3743.69911,6389.89308,6433.91331,6230.26568,5465.4997,fist
3474.27247,7086.43835,6703.83492,6294.37341,5679.74237,fist
3800.16591,6757.31904,6407.31292,6305.09647,5972.22864,fist
3487.5931,6897.49268,6646.25578,6404.62307,6094.76998,fist
3410.94447,6356.44594,6367.23343,6328.30215,6030.15514,fist
3795.43299,6010.66467,6045.65734,6076.96923,5729.05214,fist
3528.82955,6025.27358,6110.06679,6119.65815,5696.01281,fist
3878.38062,6009.22075,6126.31751,6142.60181,5616.61241,fist
3715.3821,6416.06365,6294.80985,6247.89869,5788.33801,fist
3497.87472,6274.7704,6320.85724,6341.45352,5989.11188,fist
3860.77485,6530.61401,6401.55274,6257.05883,5712.79739,fist
3449.77691,6086.91148,6047.57039,5948.42827,5657.06412,fist
3792.56424,6294.77224,6160.59393,5695.25408,5152.73874,fist
3847.06416,6077.64804,5997.86897,5896.65459,5443.87832,fist
3385.46692,6241.42425,6441.53097,6423.19417,5791.31151,fist
3370.7442,5884.3627,5992.49235,6013.83674,5426.25958,fist
3388.09895,5837.28044,5625.89721,5672.15973,5521.2023,fist
3319.23667,6109.19762,6166.32386,5852.89348,5312.44264,fist
3897.5342,6468.40456,6327.08292,6045.27196,5420.93829,fist
4226.58792,5906.7744,5949.34489,5911.85573,5531.22459,fist
3671.5376,6819.74363,6615.87283,6163.0859,5546.00151,fist
2939.01645,7285.2787,6636.21945,6434.98145,6221.11882,fist
3905.27533,6731.70369,6471.91355,6256.98394,6004.43127,fist
3575.64917,5364.45464,4971.4525,5263.20778,4937.4449,fist
3393.85458,5904.46346,5854.05843,5795.73042,5424.48464,fist
3436.82046,6135.96565,6382.29604,6321.40215,6029.80238,fist
3449.69542,6216.54278,6279.45323,6179.35329,5921.89029,fist
3380.13589,5975.58933,5985.43517,5821.9719,5637.68473,fist
4209.84035,5959.50591,6135.33893,6102.76274,5577.0149,fist
3619.35477,5497.8881,4887.0596,4624.87591,4934.80711,fist
4049.59203,5869.80141,5182.62658,4934.99817,4704.50119,fist
3801.3395,5679.11866,5537.4866,5606.04557,5209.68843,fist
3762.58116,6395.12221,6605.33491,6440.70059,5919.30371,fist
3720.63136,6610.27161,6432.30309,6153.94795,5620.32958,fist
2891.33874,7532.60016,7099.19307,6453.34735,5772.82308,fist
3727.53546,6362.28396,6115.38779,5714.5273,5206.17197,fist
4021.58667,5771.31425,5806.0018,5577.52086,4839.77123,fist
4338.61511,6173.53813,6017.46714,5745.50779,5458.08344,fist
3075.95294,5963.35355,5953.19439,5923.98719,5711.74237,fist
3164.16773,6164.73213,6484.45311,6513.93421,5920.57926,fist
3718.01845,6349.72888,6307.32368,6111.18937,5657.47046,fist
3797.83295,6443.51547,6613.82738,6291.06584,5598.66093,fist
