thumb,index,middle,ring,pinky,class
65.3726694519,7.65047525254,5.48515843658,5.07002722279,13.043106824,four
66.9683723968,6.80826725098,6.60173684464,5.67329727792,12.5833053192,four
65.9511591539,7.16346739679,5.97034818134,5.35606145796,13.051729084,four
59.0908693402,9.86158848688,10.4618511244,7.58876534716,14.2063751245,four
69.9286310246,3.2648876261,9.8559638261,8.09051189736,14.5704873866,four
70.9557890229,3.30410870675,7.1749873646,12.9871052492,18.8629317233,four
68.9332948776,2.57024543468,8.94382194452,8.30269428525,13.7161323204,four
6.60310288247,11.4605255263,6.07528336577,4.57234676957,11.3175713745,four
9.23422707388,12.5069250213,4.05926722799,10.1440236393,47.8154530394,four
49.4740688567,2.86259119153,8.1059541013,9.5106414145,9.33833025589,four
54.4882575755,2.34267975323,5.3319342416,7.01819610333,24.6147757498,four
57.9442581635,1.630628797,5.2080072893,8.15596047754,15.304918845,four
72.8203145531,1.29240636704,8.24250153564,8.6374734461,13.4968866632,four
97.6043184848,4.96301608774,12.2371223038,11.9580518734,16.5448850473,four
88.2928308724,3.62120322717,5.22288472198,7.38437364379,13.6488677637,four
93.0451125723,6.26575599738,5.85316988283,7.20796949433,14.2155284318,four
106.937164099,3.10633396259,6.33134416955,10.5957783274,19.1527708007,four
96.9088344726,3.12330356758,13.9800252168,6.44518506688,13.7933920052,four
44.0408548626,23.343289932,21.6633195283,25.3458723683,64.6129406803,four
49.1731102313,15.1087131233,6.63175979491,11.6265588873,31.0738875724,four
75.4763497251,3.95294722271,5.1978768381,7.71014293135,15.6200825563,four
73.6561384622,7.50019828419,10.0430649056,7.4403871714,13.497573951,four
51.4921028885,7.31638508702,6.2396049106,8.13228704187,12.3126206536,four
19.4304640942,14.2150972761,4.38717863363,8.80381672692,14.6863478854,four
31.1312714067,16.1469445659,1.22812297445,7.00658734306,15.3636772549,four
80.6931662509,11.7249255642,17.5244502875,8.76784126679,16.1411474428,four
66.9976192668,18.039793183,7.22482554743,18.4127488324,23.992656507,four
85.48116301,16.8069337925,20.6303883125,23.2107142527,29.9655664361,four
104.157707409,6.27847850537,11.2933737218,13.4650682269,18.3428623369,four
69.0567983581,7.5182299836,5.8837985855,9.82138855475,15.4018375218,four
102.696962172,6.7110412157,7.93901915535,10.7436732672,16.9790835879,four
51.5624435917,4.64426738087,6.66679823846,8.06954321661,11.2679372436,four
55.6798216423,6.36670405888,5.63753312677,7.27882587678,10.3642408909,four
55.7221244189,6.28603098705,7.70117745429,6.49630732527,13.5173277118,four
47.8152788696,7.03837547035,10.195627426,7.68219379727,5.24052496617,four
69.482339634,5.22940840641,6.94579652502,7.95860216147,10.8227105088,four
61.0561674814,9.10646923923,5.10526416871,7.50984678017,9.91210798108,four
79.9371189512,3.01181417631,12.1459478161,13.4279555403,17.2462908335,four
112.664065982,6.15399361199,13.80746561,16.6052212309,22.8764908985,four
107.692227851,5.71751720327,12.4490118473,13.8406671596,19.2474764962,four
78.9526018239,8.53290154236,6.4116633522,7.32919254549,11.7422392399,four
63.5271659986,7.26965549404,5.69932029866,8.48033299141,7.01000201076,four
58.0413424723,17.5022060689,2.83337953967,66.6741278473,40.593064162,four
47.3709784792,5.27031526312,6.57447072947,7.79772303199,12.4546663902,four
71.6577480545,2.46688268787,6.40995025538,5.62688528874,10.5906701996,four
44.2142767807,137.500819465,4.58398455815,19.9439799142,17.6561004762,three
45.3674825051,141.507517715,5.57376306558,17.5301876464,17.3882802211,three
50.7640525343,139.815365669,6.90171576477,17.5666027999,17.5443773644,three
51.115967786,140.02915059,8.28510398682,18.5870006185,18.4828777997,three
50.6383326574,141.475907599,8.39283399927,18.7250199587,18.6741350493,three
46.2033303198,143.289268183,9.28474059166,19.8610340969,19.1241779213,three
43.330808887,142.110527796,7.3473471883,18.6646837751,17.1718844603,three
44.2496742361,141.6095061,7.19562905004,18.5944882134,16.49398477,three
45.2532305157,139.462804964,4.79669073616,15.6856609101,13.533112279,three
46.910511031,139.477694777,4.7610273303,15.7944692386,14.3287055201,three
48.4836367856,139.309958991,4.16856604952,15.4128529093,14.6442619673,three
48.2455432213,139.400718545,5.16596363298,17.0394761206,15.3315241393,three
76.4324669258,146.096134422,4.42009203458,16.1634275199,21.1635528791,three
69.3397389445,145.879398859,12.1937864611,18.5367611621,21.491878365,three
67.333739706,140.900710049,14.6659392802,21.1224419705,21.1830581919,three
54.9083995868,146.286273228,5.63148115228,15.428944835,15.3858839074,three
68.5173158665,137.239988201,1.83813410613,13.4193204736,16.7692755445,three
54.293156637,120.550625869,4.25850555363,9.22134277579,11.326372927,three
60.0556267303,138.705610193,3.97635940364,11.8250510148,12.7159091731,three
59.310063771,135.536976154,5.2473628393,8.43991961586,10.9040520854,three
52.8700218366,135.755473905,3.64642071248,7.75076462767,11.5184412616,three
73.5164610937,142.070830736,2.1296435917,2.54875616545,9.9208933119,three
86.9078460936,150.124935164,6.26353405147,6.78231978921,14.0652804918,three
82.1851664335,158.680334496,3.21333143725,17.0025282122,22.9676722163,three
70.288117541,148.172662194,6.94576835049,14.6660075821,18.262856916,three
65.1599910215,135.580429817,8.41564000091,17.807846789,20.0178057214,three
49.5606859007,137.277895751,4.7477187067,15.1138494256,16.957097209,three
47.918483028,142.715026858,4.21862962859,12.3767552761,14.5490098567,three
67.9342840888,146.654939519,8.35338794927,9.28759817206,12.757128511,three
68.717611164,144.872014259,8.25930209345,19.0282223012,21.485613374,three
59.9714992902,142.81114128,9.60795197338,18.9980431103,18.7768850001,three
61.3830808256,148.715593931,7.56602593987,16.5739304267,16.1828611156,three
58.2574906388,148.852703148,7.48597868411,15.9505168631,15.4950320379,three
60.08594594,151.075342327,4.86135555213,12.9486026191,11.7086799592,three
61.6180393331,149.326964164,2.55266986384,10.9041425854,12.4530194608,three
56.0030125334,137.852396622,1.5876992438,10.5528454658,11.4791420607,three
59.898593851,136.380791384,2.65881143043,8.58908497092,11.6575628235,three
62.0663046483,140.775348757,2.76406699342,7.37948322835,11.5018404868,three
52.1446557467,145.230735794,5.30038218273,2.85745787749,9.02162206804,three
68.8424123805,143.478956196,5.86755212679,6.08489173439,13.9205991559,three
78.065155345,155.127352052,5.46317803405,6.97994021379,13.4534176318,three
70.2997903342,135.379881803,4.46076111533,18.5896251187,22.8664197845,three
74.9091025145,132.136662098,3.51340619349,16.2255224772,25.0036884287,three
71.742941004,143.231594065,1.79645821281,16.3805114223,19.9751733881,three
66.9857757188,146.288199341,11.1539559005,5.83875263415,10.7593254995,three
59.7467997269,144.488663061,15.7275811961,10.3541561166,8.69104261976,three
62.6275139717,152.564391868,18.5548953144,5.59107076494,3.22306488371,three
62.9509985609,160.980755869,2.7862153759,9.36384613508,9.23992942806,three
60.9267217362,146.496369847,10.4128001208,10.7282916812,12.5469806657,three
